Ligand,Receptor,Annotation,Reference
THPO,MPL, ,kegg_cytokines
PDGFC,PDGFRA, ,kegg_cytokines
PDGFA,PDGFRA, ,kegg_cytokines
PDGFA,PDGFRB, ,kegg_cytokines
PDGFB,PDGFRA, ,kegg_cytokines
PDGFB,PDGFRB, ,kegg_cytokines
PLEKHO2,PDGFRB, ,kegg_cytokines
VEGFB,FLT1, ,kegg_cytokines
VEGFA,FLT1, ,kegg_cytokines
VEGFA,KDR, ,kegg_cytokines
VEGFD,KDR, ,kegg_cytokines
VEGFD,FLT4, ,kegg_cytokines
HGF,MET, ,kegg_cytokines
EGF,EGFR, ,kegg_cytokines
CSF1,CSF1R, ,kegg_cytokines
KITLG,KIT, ,kegg_cytokines
FLT3LG,FLT3, ,kegg_cytokines
IFNA1,IFNAR2, ,kegg_cytokines
IFNA1,IFNAR1, ,kegg_cytokines
IFNB1,IFNAR2, ,kegg_cytokines
IFNB1,IFNAR1, ,kegg_cytokines
IFNW1,IFNAR2, ,kegg_cytokines
IFNW1,IFNAR1, ,kegg_cytokines
IFNK,IFNAR2, ,kegg_cytokines
IFNK,IFNAR1, ,kegg_cytokines
IFNE,IFNAR2, ,kegg_cytokines
IFNE,IFNAR1, ,kegg_cytokines
IFNG,IFNGR2, ,kegg_cytokines
IFNG,IFNGR1, ,kegg_cytokines
IL10,IL10RB, ,kegg_cytokines
IL10,IL10RA, ,kegg_cytokines
IL19,IL20RA, ,kegg_cytokines
IL20,IL20RA, ,kegg_cytokines
IL20,IL22RA1, ,kegg_cytokines
IL24,IL20RA, ,kegg_cytokines
IL24,IL22RA1, ,kegg_cytokines
IL22,IL10RB, ,kegg_cytokines
IL22,IL22RA1, ,kegg_cytokines
IL22,IL22RA2, ,kegg_cytokines
IFNL2,IL10RB, ,kegg_cytokines
IFNL2,IFNLR1, ,kegg_cytokines
IFNL3,IL10RB, ,kegg_cytokines
IFNL3,IFNLR1, ,kegg_cytokines
IFNL1,IL10RB, ,kegg_cytokines
IFNL1,IFNLR1, ,kegg_cytokines
TNFSF10,TNFRSF10A, ,kegg_cytokines
TNFSF10,TNFRSF10B, ,kegg_cytokines
TNFSF10,TNFRSF10C, ,kegg_cytokines
TNFSF10,TNFRSF10D, ,kegg_cytokines
TNFSF10,TNFRSF11B, ,kegg_cytokines
TNFSF11,TNFRSF11B, ,kegg_cytokines
TNFSF11,TNFRSF11A, ,kegg_cytokines
TNFSF12,TNFRSF12A, ,kegg_cytokines
TNF,TNFRSF1B, ,kegg_cytokines
TNF,TNFRSF1A, ,kegg_cytokines
LTA,TNFRSF1B, ,kegg_cytokines
LTA,TNFRSF1A, ,kegg_cytokines
LTA,LTBR, ,kegg_cytokines
LTA,TNFRSF14, ,kegg_cytokines
LTB,LTBR, ,kegg_cytokines
TNFSF14,LTBR, ,kegg_cytokines
TNFSF14,TNFRSF14, ,kegg_cytokines
TNFSF14,TNFRSF6B, ,kegg_cytokines
FASLG,TNFRSF6B, ,kegg_cytokines
FASLG,FAS, ,kegg_cytokines
CD40LG,CD40, ,kegg_cytokines
CD70,CD27, ,kegg_cytokines
TNFSF8,TNFRSF8, ,kegg_cytokines
TNFSF9,TNFRSF9, ,kegg_cytokines
TNFSF4,TNFRSF4, ,kegg_cytokines
TNFSF18,TNFRSF18, ,kegg_cytokines
TNFSF13,TNFRSF17, ,kegg_cytokines
TNFSF13,TNFRSF13B, ,kegg_cytokines
TNFSF13B,TNFRSF17, ,kegg_cytokines
TNFSF13B,TNFRSF13B, ,kegg_cytokines
TNFSF13B,TNFRSF13C, ,kegg_cytokines
EDA,EDAR, ,kegg_cytokines
EDA,EDA2R, ,kegg_cytokines
TGFB1,TGFBR1, ,kegg_cytokines
TGFB1,TGFBR2, ,kegg_cytokines
TGFB2,TGFBR1, ,kegg_cytokines
TGFB2,TGFBR2, ,kegg_cytokines
TGFB3,TGFBR1, ,kegg_cytokines
TGFB3,TGFBR2, ,kegg_cytokines
INHBA,ACVR1, ,kegg_cytokines
INHBA,ACVR2A, ,kegg_cytokines
INHBA,ACVR1B, ,kegg_cytokines
INHBA,ACVR2B, ,kegg_cytokines
INHBB,ACVR1, ,kegg_cytokines
INHBB,ACVR2A, ,kegg_cytokines
INHBB,ACVR1B, ,kegg_cytokines
INHBB,ACVR2B, ,kegg_cytokines
INHBC,ACVR1, ,kegg_cytokines
INHBC,ACVR2A, ,kegg_cytokines
INHBC,ACVR1B, ,kegg_cytokines
INHBC,ACVR2B, ,kegg_cytokines
INHBE,ACVR1, ,kegg_cytokines
INHBE,ACVR2A, ,kegg_cytokines
INHBE,ACVR1B, ,kegg_cytokines
INHBE,ACVR2B, ,kegg_cytokines
AMH,ACVR1, ,kegg_cytokines
AMH,AMHR2, ,kegg_cytokines
BMP2,ACVR1, ,kegg_cytokines
BMP2,BMPR2, ,kegg_cytokines
BMP2,BMPR1B, ,kegg_cytokines
BMP2,BMPR1A, ,kegg_cytokines
BMP7,BMPR1B, ,kegg_cytokines
BMP7,ACVR2A, ,kegg_cytokines
GDF5,BMPR1A, ,kegg_cytokines
GDF5,ACVR2A, ,kegg_cytokines
IL1A,IL1RAP, ,kegg_cytokines
IL1A,IL1R1, ,kegg_cytokines
IL1A,IL1R2, ,kegg_cytokines
IL1B,IL1RAP, ,kegg_cytokines
IL1B,IL1R1, ,kegg_cytokines
IL1B,IL1R2, ,kegg_cytokines
IL18,IL18RAP, ,kegg_cytokines
IL18,IL18R1, ,kegg_cytokines
CXCL11,ACKR3, ,kegg_cytokines
CXCL12,ACKR3, ,kegg_cytokines
CCL1,CCR8, ,kegg_cytokines
IL25,IL17RB, ,kegg_cytokines
IL25,IL17RA, ,kegg_cytokines
IL17A,IL17RA, ,kegg_cytokines
IL17A,IL17RC, ,kegg_cytokines
IL17F,IL17RA, ,kegg_cytokines
IL17F,IL17RC, ,kegg_cytokines
IL17C,IL17RA, ,kegg_cytokines
IL17C,IL17RE, ,kegg_cytokines
IL17B,IL17RB, ,kegg_cytokines
CD58,CD2, ,kegg_cams
CD80,CD28, ,kegg_cams
CD80,CTLA4, ,kegg_cams
CD86,CD28, ,kegg_cams
CD86,CTLA4, ,kegg_cams
HLA-DMA,CD4, ,kegg_cams
HLA-A,CD8A, ,kegg_cams
CD274,PDCD1, ,kegg_cams
PDCD1LG2,PDCD1, ,kegg_cams
CD40LG,CD40, ,kegg_cams
ITGB2,CD226, ,kegg_cams
ITGAL,CD226, ,kegg_cams
ITGB2,ICAM1, ,kegg_cams
ITGAL,ICAM1, ,kegg_cams
ICAM1,ITGB2, ,kegg_cams
ICAM1,ITGAL, ,kegg_cams
CD28,CD80, ,kegg_cams
ITGAM,ICAM1, ,kegg_cams
ITGB1,VCAM1, ,kegg_cams
ITGA4,VCAM1, ,kegg_cams
ITGA9,VCAM1, ,kegg_cams
SELPLG,SELP, ,kegg_cams
SELPLG,SELE, ,kegg_cams
PECAM1,PECAM1, ,kegg_cams
PVR,CD226, ,kegg_cams
NECTIN2,CD226, ,kegg_cams
CDH2,CDH2, ,kegg_cams
NRXN3,NLGN4Y, ,kegg_cams
CNTN1,NRCAM, ,kegg_cams
NCAM1,NCAM1, ,kegg_cams
L1CAM,L1CAM, ,kegg_cams
NECTIN1,NECTIN1, ,kegg_cams
CDH1,CDH1, ,kegg_cams
CDH4,CDH4, ,kegg_cams
ALCAM,CD6, ,kegg_cams
PTPRC,CD22, ,kegg_cams
CD40,CD40LG, ,kegg_cams
CLDN24,CLDN24, ,kegg_cams
OCLN,OCLN, ,kegg_cams
F11R,F11R, ,kegg_cams
JAM2,JAM2, ,kegg_cams
JAM3,JAM2, ,kegg_cams
JAM2,JAM3, ,kegg_cams
JAM3,JAM3, ,kegg_cams
ESAM,ESAM, ,kegg_cams
CDH5,CDH5, ,kegg_cams
CD99,CD99, ,kegg_cams
JAM3,ITGB2, ,kegg_cams
JAM3,ITGAM, ,kegg_cams
SELP,SELPLG, ,kegg_cams
ICAM2,ITGB2, ,kegg_cams
ICAM2,ITGAL, ,kegg_cams
F11R,ITGB2, ,kegg_cams
F11R,ITGAL, ,kegg_cams
ICAM3,ITGB2, ,kegg_cams
ICAM3,ITGAL, ,kegg_cams
ICAM2,ITGAM, ,kegg_cams
JAM2,ITGB1, ,kegg_cams
JAM2,ITGA4, ,kegg_cams
VCAM1,ITGB7, ,kegg_cams
VCAM1,ITGA4, ,kegg_cams
MADCAM1,ITGB7, ,kegg_cams
MADCAM1,ITGA4, ,kegg_cams
SELL,MADCAM1, ,kegg_cams
CD34,SELL, ,kegg_cams
SELE,GLG1, ,kegg_cams
NECTIN3,NECTIN1, ,kegg_cams
L1CAM,NCAM1, ,kegg_cams
CADM1,CADM1, ,kegg_cams
NEGR1,NEGR1, ,kegg_cams
CADM3,CADM3, ,kegg_cams
PTPRM,PTPRM, ,kegg_cams
CNTN2,CNTN2, ,kegg_cams
CNTN2,L1CAM, ,kegg_cams
NFASC,CNTNAP1, ,kegg_cams
NFASC,CNTN1, ,kegg_cams
CNTN2,CNTNAP2, ,kegg_cams
MPZ,MPZ, ,kegg_cams
MAG,MAG, ,kegg_cams
CLDN11,CLDN11, ,kegg_cams
NECTIN2,NECTIN3, ,kegg_cams
CDH3,CDH3, ,kegg_cams
CDH15,CDH15, ,kegg_cams
CD80,CD274, ,kegg_cams
PVR,TIGIT, ,kegg_cams
NECTIN2,TIGIT, ,kegg_cams
CD274,CD80, ,kegg_cams
NECTIN3,TIGIT, ,kegg_cams
F11R,JAM2, ,kegg_cams
F11R,JAM3, ,kegg_cams
LRRC4C,NTNG1, ,kegg_cams
LRRC4,NTNG2, ,kegg_cams
LRRC4B,PTPRF, ,kegg_cams
CTSG,F2R, ,kegg_neuroactive
CGA,FSHR, ,kegg_neuroactive
CGA,LHCGR, ,kegg_neuroactive
CGA,TSHR, ,kegg_neuroactive
CSH1,GHR, ,kegg_neuroactive
LEP,LEPR, ,kegg_neuroactive
PRL,PRLR, ,kegg_neuroactive
COL1A1,ITGB1, ,kegg_ecm
COL1A1,ITGA1, ,kegg_ecm
LAMC3,ITGB1, ,kegg_ecm
LAMC3,ITGA1, ,kegg_ecm
COL1A1,ITGA2, ,kegg_ecm
LAMC3,ITGA2, ,kegg_ecm
CHAD,ITGA2, ,kegg_ecm
CHAD,ITGB1, ,kegg_ecm
LAMC3,ITGA3, ,kegg_ecm
RELN,ITGA3, ,kegg_ecm
RELN,ITGB1, ,kegg_ecm
COMP,ITGA3, ,kegg_ecm
COMP,ITGB1, ,kegg_ecm
COL1A1,ITGA3, ,kegg_ecm
FN1,ITGA3, ,kegg_ecm
FN1,ITGB1, ,kegg_ecm
FN1,ITGA4, ,kegg_ecm
SPP1,ITGA4, ,kegg_ecm
SPP1,ITGB1, ,kegg_ecm
FN1,ITGA5, ,kegg_ecm
LAMC3,ITGA6, ,kegg_ecm
LAMC3,ITGA7, ,kegg_ecm
FN1,ITGA8, ,kegg_ecm
VTN,ITGB1, ,kegg_ecm
VTN,ITGA8, ,kegg_ecm
TNC,ITGB1, ,kegg_ecm
TNC,ITGA8, ,kegg_ecm
TNC,ITGA9, ,kegg_ecm
SPP1,ITGA9, ,kegg_ecm
COL1A1,ITGA9, ,kegg_ecm
LAMC3,ITGA9, ,kegg_ecm
COL1A1,ITGA10, ,kegg_ecm
COL1A1,ITGA11, ,kegg_ecm
FN1,ITGAV, ,kegg_ecm
SPP1,ITGAV, ,kegg_ecm
VTN,ITGAV, ,kegg_ecm
FN1,ITGB7, ,kegg_ecm
VTN,ITGB3, ,kegg_ecm
FN1,ITGB3, ,kegg_ecm
VWF,ITGAV, ,kegg_ecm
VWF,ITGB3, ,kegg_ecm
SPP1,ITGB3, ,kegg_ecm
TNC,ITGAV, ,kegg_ecm
TNC,ITGB3, ,kegg_ecm
IBSP,ITGAV, ,kegg_ecm
IBSP,ITGB3, ,kegg_ecm
COMP,ITGAV, ,kegg_ecm
COMP,ITGB3, ,kegg_ecm
VTN,ITGA2B, ,kegg_ecm
FN1,ITGA2B, ,kegg_ecm
VWF,ITGA2B, ,kegg_ecm
COMP,ITGA2B, ,kegg_ecm
VTN,ITGB5, ,kegg_ecm
IBSP,ITGB5, ,kegg_ecm
SPP1,ITGB5, ,kegg_ecm
FN1,ITGB6, ,kegg_ecm
TNC,ITGB6, ,kegg_ecm
COL1A1,ITGAV, ,kegg_ecm
COL1A1,ITGB8, ,kegg_ecm
FN1,ITGB8, ,kegg_ecm
LAMC3,ITGAV, ,kegg_ecm
LAMC3,ITGB8, ,kegg_ecm
VTN,ITGB8, ,kegg_ecm
LAMC3,ITGB4, ,kegg_ecm
COL1A1,CD44, ,kegg_ecm
FN1,CD44, ,kegg_ecm
LAMC3,CD44, ,kegg_ecm
COL1A1,SDC1, ,kegg_ecm
FN1,SDC1, ,kegg_ecm
COMP,SDC1, ,kegg_ecm
TNC,SDC1, ,kegg_ecm
LAMC3,SV2C, ,kegg_ecm
COMP,CD36, ,kegg_ecm
VWF,GP9, ,kegg_ecm
VWF,GP1BB, ,kegg_ecm
VWF,GP1BA, ,kegg_ecm
VWF,GP5, ,kegg_ecm
COL1A1,GP6, ,kegg_ecm
LAMC3,DAG1, ,kegg_ecm
AGRN,DAG1, ,kegg_ecm
HSPG2,DAG1, ,kegg_ecm
COMP,CD47, ,kegg_ecm
C3,C3AR1, ,pharmacology
ADM2,CALCR, ,pharmacology
CALCB,CALCR, ,pharmacology
IAPP,CALCR, ,pharmacology
CALCA,CALCR, ,pharmacology
ADM,MRGPRX2, ,pharmacology
ADM,GPR182, ,pharmacology
ADM,CALCR, ,pharmacology
CORT,SSTR1, ,pharmacology
CORT,SSTR4, ,pharmacology
CORT,SSTR5, ,pharmacology
CORT,SSTR3, ,pharmacology
CORT,SSTR2, ,pharmacology
CORT,MRGPRX2, ,pharmacology
SST,SSTR1, ,pharmacology
SST,SSTR4, ,pharmacology
SST,SSTR5, ,pharmacology
SST,SSTR3, ,pharmacology
SST,SSTR2, ,pharmacology
CCL17,CCR4, ,pharmacology
CCL22,CCR4, ,pharmacology
RSPO1,LGR4, ,pharmacology
RSPO1,LGR6, ,pharmacology
RSPO1,LGR5, ,pharmacology
RSPO4,LGR4, ,pharmacology
RSPO4,LGR6, ,pharmacology
RSPO4,LGR5, ,pharmacology
RSPO3,LGR4, ,pharmacology
RSPO3,LGR6, ,pharmacology
RSPO3,LGR5, ,pharmacology
RSPO2,LGR4, ,pharmacology
RSPO2,LGR6, ,pharmacology
RSPO2,LGR5, ,pharmacology
CALM1,CNGA2, ,pharmacology
CALM1,PDE1C, ,pharmacology
CALM1,PDE1B, ,pharmacology
CALM1,KCNH1, ,pharmacology
CALM1,MYLK, ,pharmacology
CALM1,MYLK2, ,pharmacology
CALM1,PDE1A, ,pharmacology
CALM3,CNGA2, ,pharmacology
CALM3,PDE1C, ,pharmacology
CALM3,PDE1B, ,pharmacology
CALM3,KCNH1, ,pharmacology
CALM3,MYLK, ,pharmacology
CALM3,MYLK2, ,pharmacology
CALM3,PDE1A, ,pharmacology
CALM2,CNGA2, ,pharmacology
CALM2,PDE1C, ,pharmacology
CALM2,PDE1B, ,pharmacology
CALM2,KCNH1, ,pharmacology
CALM2,MYLK, ,pharmacology
CALM2,MYLK2, ,pharmacology
CALM2,PDE1A, ,pharmacology
INSL3,RXFP2, ,pharmacology
RLN1,RXFP1, ,pharmacology
RLN1,RXFP2, ,pharmacology
RLN2,RXFP1, ,pharmacology
RLN2,RXFP2, ,pharmacology
RLN3,RXFP3, ,pharmacology
RLN3,RXFP4, ,pharmacology
RLN3,RXFP1, ,pharmacology
RLN3,RXFP2, ,pharmacology
INSL5,RXFP3, ,pharmacology
INSL5,RXFP4, ,pharmacology
RARRES2,CMKLR1, ,pharmacology
RARRES2,GPR1, ,pharmacology
QRFP,QRFPR, ,pharmacology
ALOX5AP,ALOX5, ,pharmacology
APLN,APLNR, ,pharmacology
LHB,LHCGR, ,pharmacology
CGA,LHCGR, ,pharmacology
CGA,TSHR, ,pharmacology
CGA,FSHR, ,pharmacology
TSHB,TSHR, ,pharmacology
FSHB,FSHR, ,pharmacology
ANXA1,FPR1, ,pharmacology
ANXA1,FPR3, ,pharmacology
ANXA1,FPR2, ,pharmacology
HEBP1,FPR3, ,pharmacology
HEBP1,FPR2, ,pharmacology
CAMP,FPR2, ,pharmacology
SAA1,FPR2, ,pharmacology
APP,FPR2, ,pharmacology
CXCL2,CXCR2, ,pharmacology
CXCL5,CXCR2, ,pharmacology
PPBP,CXCR2, ,pharmacology
CXCL3,CXCR2, ,pharmacology
CXCL1,CXCR1, ,pharmacology
CXCL1,CXCR2, ,pharmacology
CXCL8,CXCR1, ,pharmacology
CXCL8,CXCR2, ,pharmacology
CXCL6,CXCR1, ,pharmacology
CXCL6,CXCR2, ,pharmacology
YARS,CXCR1, ,pharmacology
XCL2,XCR1, ,pharmacology
XCL1,XCR1, ,pharmacology
RPS19,C5AR1, ,pharmacology
C5,C5AR1, ,pharmacology
C5,C5AR2, ,pharmacology
CCL19,CXCR3, ,pharmacology
CCL19,CCRL2, ,pharmacology
CCL19,CCR7, ,pharmacology
CCL19,ACKR4, ,pharmacology
CCL21,CCR7, ,pharmacology
CCL21,ACKR4, ,pharmacology
CCL25,ACKR4, ,pharmacology
CCL25,CCR9, ,pharmacology
DEFB4A,CCR6, ,pharmacology
DEFB4B,CCR6, ,pharmacology
CCL20,CXCR3, ,pharmacology
CCL20,CCR6, ,pharmacology
CXCL12,CXCR3, ,pharmacology
CXCL12,ACKR3, ,pharmacology
CXCL12,CXCR4, ,pharmacology
CXCL11,CCR3, ,pharmacology
CXCL11,CXCR3, ,pharmacology
CXCL11,ACKR3, ,pharmacology
CXCL9,CCR3, ,pharmacology
CXCL9,CXCR3, ,pharmacology
CXCL10,CCR3, ,pharmacology
CXCL10,CXCR3, ,pharmacology
CCL5,GPR75, ,pharmacology
CCL5,CCR1, ,pharmacology
CCL5,CCR5, ,pharmacology
CCL5,CCR3, ,pharmacology
CCL5,CXCR3, ,pharmacology
CCL8,CCR8, ,pharmacology
CCL8,CCR1, ,pharmacology
CCL8,CCR5, ,pharmacology
CCL8,CCR2, ,pharmacology
CCL8,CCR3, ,pharmacology
CCL13,CCR1, ,pharmacology
CCL13,CCR5, ,pharmacology
CCL13,CCR2, ,pharmacology
CCL13,CCR3, ,pharmacology
CCL13,CXCR3, ,pharmacology
CCL7,CCR1, ,pharmacology
CCL7,CCR5, ,pharmacology
CCL7,CCR2, ,pharmacology
CCL7,CCR3, ,pharmacology
CCL7,CXCR3, ,pharmacology
CCL11,CCR5, ,pharmacology
CCL11,CCR2, ,pharmacology
CCL11,CCR3, ,pharmacology
CCL11,CXCR3, ,pharmacology
CCL24,CCR2, ,pharmacology
CCL24,CCR3, ,pharmacology
CCL26,CCR2, ,pharmacology
CCL26,CCR3, ,pharmacology
CCL2,CCR5, ,pharmacology
CCL2,CCR2, ,pharmacology
CCL2,CCR3, ,pharmacology
CCL16,HRH4, ,pharmacology
CCL16,CCR5, ,pharmacology
CCL16,CCR2, ,pharmacology
CCL14,CCR1, ,pharmacology
CCL14,CCR5, ,pharmacology
CCL4,CCR1, ,pharmacology
CCL4,CCR5, ,pharmacology
CCL3,CCR1, ,pharmacology
CCL3,CCR5, ,pharmacology
CCL23,CCR1, ,pharmacology
CCL15,CCR1, ,pharmacology
CCL15,CCR3, ,pharmacology
CCL28,CCR10, ,pharmacology
CCL28,CCR3, ,pharmacology
CCL27,CCR10, ,pharmacology
CCL1,CCR8, ,pharmacology
CSF3,CSF1R, ,pharmacology
CSF3,CSF3R, ,pharmacology
CSF1,CSF1R, ,pharmacology
CSF2,CSF2RA, ,pharmacology
CSF2,CSF1R, ,pharmacology
ANGPT4,TEK, ,pharmacology
ANGPT1,TEK, ,pharmacology
CD70,CD27, ,pharmacology
CD40LG,CD40, ,pharmacology
EDA,EDA2R, ,pharmacology
EDA,EDAR, ,pharmacology
EDN2,EDNRA, ,pharmacology
EDN1,EDNRA, ,pharmacology
EDN3,EDNRB, ,pharmacology
EPO,EPOR, ,pharmacology
FASLG,FAS, ,pharmacology
FLT3LG,FLT3, ,pharmacology
CXCL16,CXCR6, ,pharmacology
GALP,GALR1, ,pharmacology
GALP,GALR3, ,pharmacology
GALP,GALR2, ,pharmacology
GAL,GALR1, ,pharmacology
GAL,GALR3, ,pharmacology
GAL,GALR2, ,pharmacology
GAST,CCKAR, ,pharmacology
GAST,CCKBR, ,pharmacology
CCK,CCKAR, ,pharmacology
CCK,CCKBR, ,pharmacology
GCG,GCGR, ,pharmacology
GCG,GLP2R, ,pharmacology
GCG,GLP1R, ,pharmacology
GH2,GHR, ,pharmacology
GH1,GHR, ,pharmacology
GHRL,GHSR, ,pharmacology
GIP,GIPR, ,pharmacology
GNRH2,GNRHR, ,pharmacology
GNRH1,GNRHR, ,pharmacology
HCRT,HCRTR1, ,pharmacology
HCRT,HCRTR2, ,pharmacology
CX3CL1,CX3CR1, ,pharmacology
HGF,MET, ,pharmacology
IGF2,IGF1R, ,pharmacology
IGF1,TRPV2, ,pharmacology
IGF1,IGF1R, ,pharmacology
IL3,IL3RA, ,pharmacology
IL5,IL5RA, ,pharmacology
INS,INSR, ,pharmacology
KISS1,KISS1R, ,pharmacology
KITLG,KIT, ,pharmacology
KNG1,BDKRB1, ,pharmacology
KNG1,BDKRB2, ,pharmacology
LEP,LEPR, ,pharmacology
CXCL13,CXCR5, ,pharmacology
MLN,MLNR, ,pharmacology
MST1,MST1R, ,pharmacology
NDP,FZD4, ,pharmacology
NMB,GRPR, ,pharmacology
NMB,NMBR, ,pharmacology
GRP,GRPR, ,pharmacology
GRP,NMBR, ,pharmacology
NMU,NMUR1, ,pharmacology
NMU,NMUR2, ,pharmacology
NMS,NMUR1, ,pharmacology
NMS,NMUR2, ,pharmacology
NPPC,NPR2, ,pharmacology
NPS,NPSR1, ,pharmacology
NPW,NPBWR1, ,pharmacology
NPW,NPBWR2, ,pharmacology
NPB,NPBWR1, ,pharmacology
NPB,NPBWR2, ,pharmacology
NTF3,NGFR, ,pharmacology
NTF3,NTRK3, ,pharmacology
NGF,NGFR, ,pharmacology
NTF4,NGFR, ,pharmacology
BDNF,NGFR, ,pharmacology
NTS,NTSR1, ,pharmacology
NTS,NTSR2, ,pharmacology
COPA,NTSR2, ,pharmacology
OSTN,NPR3, ,pharmacology
OXT,AVPR2, ,pharmacology
OXT,AVPR1B, ,pharmacology
OXT,OXTR, ,pharmacology
OXT,AVPR1A, ,pharmacology
AVP,AVPR2, ,pharmacology
AVP,AVPR1B, ,pharmacology
AVP,OXTR, ,pharmacology
AVP,AVPR1A, ,pharmacology
PMCH,MCHR1, ,pharmacology
PMCH,MCHR2, ,pharmacology
PNOC,OPRL1, ,pharmacology
ARF1,PLD2, ,pharmacology
NPPB,NPR1, ,pharmacology
NPPA,NPR1, ,pharmacology
CSH2,PRLR, ,pharmacology
CSHL1,PRLR, ,pharmacology
PRL,PRLR, ,pharmacology
CSH1,PRLR, ,pharmacology
PROK2,PROKR1, ,pharmacology
PROK2,PROKR2, ,pharmacology
PROK1,PROKR1, ,pharmacology
PROK1,PROKR2, ,pharmacology
PROS1,TYRO3, ,pharmacology
PROS1,AXL, ,pharmacology
GAS6,MERTK, ,pharmacology
GAS6,TYRO3, ,pharmacology
GAS6,AXL, ,pharmacology
PSAP,GPR37, ,pharmacology
PSAP,GPR37L1, ,pharmacology
PTH2,PTH2R, ,pharmacology
PTH2,PTH1R, ,pharmacology
PTHLH,PRLHR, ,pharmacology
PTHLH,PTH2R, ,pharmacology
PTHLH,PTH1R, ,pharmacology
PRLH,PRLHR, ,pharmacology
NPY,NPY1R, ,pharmacology
NPY,NPY5R, ,pharmacology
NPY,NPY4R, ,pharmacology
NPY,NPY2R, ,pharmacology
NPY,PRLHR, ,pharmacology
PYY,NPY1R, ,pharmacology
PYY,NPY5R, ,pharmacology
PYY,NPY4R, ,pharmacology
PYY,NPY2R, ,pharmacology
PPY,NPFFR1, ,pharmacology
PPY,NPFFR2, ,pharmacology
PPY,NPY1R, ,pharmacology
PPY,NPY5R, ,pharmacology
PPY,NPY4R, ,pharmacology
NPVF,NPFFR1, ,pharmacology
NPVF,NPFFR2, ,pharmacology
NPFF,MAS1, ,pharmacology
NPFF,NPFFR1, ,pharmacology
NPFF,NPFFR2, ,pharmacology
AGT,AGTR1, ,pharmacology
AGT,AGTR2, ,pharmacology
AGT,MAS1, ,pharmacology
TAC3,TACR2, ,pharmacology
TAC3,TACR3, ,pharmacology
TAC3,TACR1, ,pharmacology
TAC4,TACR2, ,pharmacology
TAC4,TACR3, ,pharmacology
TAC4,TACR1, ,pharmacology
TAC1,TACR2, ,pharmacology
TAC1,TACR3, ,pharmacology
TAC1,TACR1, ,pharmacology
THPO,MPL, ,pharmacology
TNFSF10,TNFRSF10B, ,pharmacology
TNFSF10,TNFRSF10A, ,pharmacology
TNFSF11,TNFRSF11A, ,pharmacology
TNFSF12,TNFRSF12A, ,pharmacology
TNFSF13B,TNFRSF17, ,pharmacology
TNFSF13B,TNFRSF13C, ,pharmacology
TNFSF13B,TNFRSF13B, ,pharmacology
TNFSF13,TNFRSF17, ,pharmacology
TNFSF14,TNFRSF14, ,pharmacology
TNFSF14,LTBR, ,pharmacology
BTLA,TNFRSF14, ,pharmacology
LTA,TNFRSF1A, ,pharmacology
LTA,TNFRSF1B, ,pharmacology
LTA,TNFRSF14, ,pharmacology
TNF,TNFRSF1A, ,pharmacology
TNF,TNFRSF1B, ,pharmacology
TNFSF15,TNFRSF25, ,pharmacology
TNFSF18,TNFRSF18, ,pharmacology
TNFSF4,TNFRSF4, ,pharmacology
TNFSF8,TNFRSF8, ,pharmacology
TNFSF9,TNFRSF9, ,pharmacology
TRH,TRHR, ,pharmacology
NRG1,ERBB4, ,pharmacology
NRG1,ERBB3, ,pharmacology
NRG2,ERBB4, ,pharmacology
NRG2,ERBB3, ,pharmacology
NRG4,ERBB4, ,pharmacology
NRG3,ERBB4, ,pharmacology
BTC,EGFR, ,pharmacology
BTC,ERBB4, ,pharmacology
HBEGF,EGFR, ,pharmacology
HBEGF,ERBB4, ,pharmacology
EREG,EGFR, ,pharmacology
EREG,ERBB4, ,pharmacology
EPGN,EGFR, ,pharmacology
EGF,EGFR, ,pharmacology
TGFA,EGFR, ,pharmacology
AREG,EGFR, ,pharmacology
CRH,CRHR2, ,pharmacology
CRH,CRHR1, ,pharmacology
CRH,MC2R, ,pharmacology
UCN2,CRHR2, ,pharmacology
UCN2,CRHR1, ,pharmacology
UCN,CRHR2, ,pharmacology
UCN,CRHR1, ,pharmacology
UCN3,CRHR2, ,pharmacology
PENK,OPRD1, ,pharmacology
PENK,OPRM1, ,pharmacology
PENK,OPRK1, ,pharmacology
PENK,MRGPRX1, ,pharmacology
PDYN,OPRD1, ,pharmacology
PDYN,OPRM1, ,pharmacology
PDYN,OPRK1, ,pharmacology
POMC,MC2R, ,pharmacology
POMC,MC1R, ,pharmacology
POMC,MC4R, ,pharmacology
POMC,MC5R, ,pharmacology
POMC,MC3R, ,pharmacology
POMC,OPRD1, ,pharmacology
POMC,OPRM1, ,pharmacology
POMC,OPRK1, ,pharmacology
ASIP,MC1R, ,pharmacology
ASIP,MC4R, ,pharmacology
ASIP,MC5R, ,pharmacology
ASIP,MC3R, ,pharmacology
AGRP,MC4R, ,pharmacology
AGRP,MC5R, ,pharmacology
AGRP,MC3R, ,pharmacology
UTS2B,UTS2R, ,pharmacology
UTS2,UTS2R, ,pharmacology
VEGFB,FLT1, ,pharmacology
VEGFA,FLT1, ,pharmacology
VEGFA,KDR, ,pharmacology
PDGFC,KDR, ,pharmacology
PDGFC,FLT4, ,pharmacology
VEGFC,KDR, ,pharmacology
